not enough replicas to describe the first excited state at A_q=2.0730769230769233 and w_d=0.013333333333333334, leakage=0.176
not enough replicas to describe the ground state at A_q=2.082090301003345 and w_d=0.013333333333333334, leakage=0.176
not enough replicas to describe the first excited state at A_q=2.082090301003345 and w_d=0.013333333333333334, leakage=0.176
not enough replicas to describe the ground state at A_q=2.091103678929766 and w_d=0.013333333333333334, leakage=0.176
not enough replicas to describe the first excited state at A_q=2.091103678929766 and w_d=0.013333333333333334, leakage=0.176
not enough replicas to describe the ground state at A_q=2.1001170568561878 and w_d=0.013333333333333334, leakage=0.176
not enough replicas to describe the first excited state at A_q=2.1001170568561878 and w_d=0.013333333333333334, leakage=0.176
not enough replicas to describe the ground state at A_q=2.109130434782609 and w_d=0.013333333333333334, leakage=0.176
not enough replicas to describe the first excited state at A_q=2.109130434782609 and w_d=0.013333333333333334, leakage=0.176
not enough replicas to describe the ground state at A_q=2.1181438127090306 and w_d=0.013333333333333334, leakage=0.176
not enough replicas to describe the first excited state at A_q=2.1181438127090306 and w_d=0.013333333333333334, leakage=0.176
not enough replicas to describe the ground state at A_q=2.127157190635452 and w_d=0.013333333333333334, leakage=0.176
not enough replicas to describe the first excited state at A_q=2.127157190635452 and w_d=0.013333333333333334, leakage=0.176
not enough replicas to describe the ground state at A_q=2.136170568561873 and w_d=0.013333333333333334, leakage=0.176
not enough replicas to describe the first excited state at A_q=2.136170568561873 and w_d=0.013333333333333334, leakage=0.176
not enough replicas to describe the ground state at A_q=2.1451839464882947 and w_d=0.013333333333333334, leakage=0.176
not enough replicas to describe the first excited state at A_q=2.1451839464882947 and w_d=0.013333333333333334, leakage=0.176
not enough replicas to describe the ground state at A_q=2.154197324414716 and w_d=0.013333333333333334, leakage=0.175
not enough replicas to describe the first excited state at A_q=2.154197324414716 and w_d=0.013333333333333334, leakage=0.175
not enough replicas to describe the ground state at A_q=2.1632107023411375 and w_d=0.013333333333333334, leakage=0.175
not enough replicas to describe the first excited state at A_q=2.1632107023411375 and w_d=0.013333333333333334, leakage=0.175
not enough replicas to describe the ground state at A_q=2.1722240802675588 and w_d=0.013333333333333334, leakage=0.175
not enough replicas to describe the first excited state at A_q=2.1722240802675588 and w_d=0.013333333333333334, leakage=0.175
not enough replicas to describe the ground state at A_q=2.1812374581939804 and w_d=0.013333333333333334, leakage=0.175
not enough replicas to describe the first excited state at A_q=2.1812374581939804 and w_d=0.013333333333333334, leakage=0.175
not enough replicas to describe the ground state at A_q=2.1902508361204016 and w_d=0.013333333333333334, leakage=0.175
not enough replicas to describe the first excited state at A_q=2.1902508361204016 and w_d=0.013333333333333334, leakage=0.175
not enough replicas to describe the ground state at A_q=2.1992642140468233 and w_d=0.013333333333333334, leakage=0.175
not enough replicas to describe the first excited state at A_q=2.1992642140468233 and w_d=0.013333333333333334, leakage=0.175
not enough replicas to describe the ground state at A_q=2.2082775919732445 and w_d=0.013333333333333334, leakage=0.175
not enough replicas to describe the first excited state at A_q=2.2082775919732445 and w_d=0.013333333333333334, leakage=0.175
not enough replicas to describe the ground state at A_q=2.217290969899666 and w_d=0.013333333333333334, leakage=0.175
not enough replicas to describe the first excited state at A_q=2.217290969899666 and w_d=0.013333333333333334, leakage=0.175
not enough replicas to describe the ground state at A_q=2.2263043478260873 and w_d=0.013333333333333334, leakage=0.175
not enough replicas to describe the first excited state at A_q=2.2263043478260873 and w_d=0.013333333333333334, leakage=0.175
not enough replicas to describe the ground state at A_q=2.2353177257525085 and w_d=0.013333333333333334, leakage=0.175
not enough replicas to describe the first excited state at A_q=2.2353177257525085 and w_d=0.013333333333333334, leakage=0.175
not enough replicas to describe the ground state at A_q=2.24433110367893 and w_d=0.013333333333333334, leakage=0.175
not enough replicas to describe the first excited state at A_q=2.24433110367893 and w_d=0.013333333333333334, leakage=0.175
not enough replicas to describe the ground state at A_q=2.2533444816053514 and w_d=0.013333333333333334, leakage=0.175
not enough replicas to describe the first excited state at A_q=2.2533444816053514 and w_d=0.013333333333333334, leakage=0.175
not enough replicas to describe the ground state at A_q=2.262357859531773 and w_d=0.013333333333333334, leakage=0.175
not enough replicas to describe the first excited state at A_q=2.262357859531773 and w_d=0.013333333333333334, leakage=0.175
not enough replicas to describe the ground state at A_q=2.2713712374581942 and w_d=0.013333333333333334, leakage=0.175
not enough replicas to describe the first excited state at A_q=2.2713712374581942 and w_d=0.013333333333333334, leakage=0.175
not enough replicas to describe the ground state at A_q=2.280384615384616 and w_d=0.013333333333333334, leakage=0.175
not enough replicas to describe the first excited state at A_q=2.280384615384616 and w_d=0.013333333333333334, leakage=0.175
not enough replicas to describe the ground state at A_q=2.289397993311037 and w_d=0.013333333333333334, leakage=0.175
not enough replicas to describe the first excited state at A_q=2.289397993311037 and w_d=0.013333333333333334, leakage=0.175
not enough replicas to describe the ground state at A_q=2.2984113712374588 and w_d=0.013333333333333334, leakage=0.175
not enough replicas to describe the first excited state at A_q=2.2984113712374588 and w_d=0.013333333333333334, leakage=0.175
not enough replicas to describe the ground state at A_q=2.30742474916388 and w_d=0.013333333333333334, leakage=0.175
not enough replicas to describe the first excited state at A_q=2.30742474916388 and w_d=0.013333333333333334, leakage=0.175
not enough replicas to describe the ground state at A_q=2.316438127090301 and w_d=0.013333333333333334, leakage=0.175
not enough replicas to describe the first excited state at A_q=2.316438127090301 and w_d=0.013333333333333334, leakage=0.175
not enough replicas to describe the ground state at A_q=2.325451505016723 and w_d=0.013333333333333334, leakage=0.174
not enough replicas to describe the first excited state at A_q=2.325451505016723 and w_d=0.013333333333333334, leakage=0.174
not enough replicas to describe the ground state at A_q=2.334464882943144 and w_d=0.013333333333333334, leakage=0.174
not enough replicas to describe the first excited state at A_q=2.334464882943144 and w_d=0.013333333333333334, leakage=0.174
not enough replicas to describe the ground state at A_q=2.3434782608695657 and w_d=0.013333333333333334, leakage=0.174
not enough replicas to describe the first excited state at A_q=2.3434782608695657 and w_d=0.013333333333333334, leakage=0.174
not enough replicas to describe the ground state at A_q=2.352491638795987 and w_d=0.013333333333333334, leakage=0.174
not enough replicas to describe the first excited state at A_q=2.352491638795987 and w_d=0.013333333333333334, leakage=0.174
